threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC
0.65,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.66,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.67,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.68,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.69,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.7,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.71,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.72,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.73,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.74,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.75,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.76,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.77,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.78,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.79,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.8,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.81,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.82,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.83,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.84,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.85,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.86,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.87,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.88,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.89,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.9,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.91,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.92,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.93,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.94,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.95,0.6570512820512822,0.2436884119889002,0.8470588235294118,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.57,0.6570512820512822,0.2436884119889002,0.8352941176470589,0.4930555555555556,0.0,0.0,0.9861111111111112,0.0,0.0,-0.046362386688682235
